PKEY;ESTADO;NIVELCONTROL;SUCURSAL;SERIE;CODOPERACION;FECHA;AGENTE;REFERENCIA;ENTIDAD;ENTIDAD_NOMBRE;FORMAPAGO;FORMAPAGO_DES;PERIODICIDAD;PERIODICIDAD_DES;TOTALBRUTO;TOTALDTO;TOTALBASE;TOTALIVA;TOTALNETO;CIF_DNI;DOCENTIDAD;FECHADOCENTIDAD;TRANSPORTISTA;TRANSPORTE_FECHA_ENTREGA_ESTIMADA;TRANSPORTE_FECHA_ENTREGA_EFECTIVA;DEPARTAMENTO;DEPARTAMENTO_DESCRIPCION;TOTALTRANSPORTE;ETIQUETA
3757;0;5;1;A;20230013;31/03/2023 0:00:00;109;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;19,4;0,58;18,82;1,88;20,7;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3812;0;5;1;A;20230014;31/03/2023 16:37:00;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;4,9;0;4,9;0;4,9;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
3813;0;6;1;A;382;03/04/2023 14:23:00;115;;200458;AMAZON EU SARL;3;DOMICILIACION LA CAIXA;1;A LA VISTA;79;0;79;16,59;95,59;;;01/01/1899 0:00:00;0;;;0;;0;
3814;0;6;1;A;383;10/03/2023 9:22:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;1600;0;1600;336;1936;;;10/03/2023 0:00:00;0;;;0;;0;
3824;3;4;1;A;102;12/04/2023 11:18:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;50;0;50;5;54;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3826;0;5;1;A;20230015;12/04/2023 11:21:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;50;0;50;5;54;78945612K;prov01;01/01/1899 0:00:00;0;;;0;;0;
3827;2;4;1;A;103;12/04/2023 11:46:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;1545;46,35;1498,65;314,72;1581,62;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3831;0;1;1;A;9;14/04/2023 15:35:00;25239;;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0;0;0;0;0;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
3843;0;6;1;A;384;19/04/2023 11:43:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;1600;0;1600;336;1936;;;10/03/2023 0:00:00;0;;;0;;0;
3845;0;4;1;C;5;19/04/2023 13:50:00;50;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;810;0;810;34,1;722,6;A20597464;152625;01/01/1899 0:00:00;0;;;0;;0;
3849;2;2;1;C;2;19/04/2023 13:54:00;50;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;810;0;810;34,1;722,6;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3850;0;4;1;C;7;19/04/2023 13:55:00;50;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;810;0;810;34,1;722,6;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3856;0;5;1;A;20230016;20/04/2023 13:15:00;54;;25245;prueba intra;3;DOMICILIACION LA CAIXA;1;A LA VISTA;25,63;0;25,63;0;25,63;;;01/01/1899 0:00:00;0;;;0;;0;
3858;0;5;1;A;20230017;21/04/2023 11:04:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;25;0,75;24,25;3,5;24;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3877;0;4;59;A;104;28/04/2023 13:50:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;100;3;97;9,7;91,7;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3902;0;5;59;A;20230018;04/05/2023 9:44:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;100;3;97;9,7;91,7;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3914;0;4;1;A;105;04/05/2023 12:01:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;10;0;10;1;10,8;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3915;0;2;1;A;20230032;04/05/2023 12:02:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;15;0,45;14,55;0,58;12,88;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3916;0;2;1;A;20230033;04/05/2023 12:04:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;15;0,45;14,55;3,06;15,36;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3920;0;2;1;A;20230034;04/05/2023 12:07:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;14;0,42;13,58;2,85;14,33;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3926;3;4;1;A;106;04/05/2023 12:24:00;54;REFF;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;12;0,36;11,64;2,44;12,28;A20597464;123123;02/05/2023 0:00:00;0;;;0;;0;
3927;0;2;1;A;20230035;04/05/2023 12:34:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;257;7,71;249,29;52,35;263,09;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3928;0;2;1;A;20230036;04/05/2023 12:37:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;135;4,05;130,95;27,5;138,2;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3929;0;2;1;A;20230037;04/05/2023 12:38:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;100;3;97;20,37;102,37;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3930;0;2;1;A;20230038;04/05/2023 12:30:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;155;4,65;150,35;31,57;158,67;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3931;0;5;1;A;20230019;04/05/2023 15:23:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;5;0;5;0,5;5,4;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3932;0;5;1;A;20230020;05/05/2023 11:34:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;0;FORMA DEFECTO;350;0;350;35;378;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3936;3;4;1;A;107;08/05/2023 9:29:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;58,4;1,75;56,65;5,67;53,56;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3938;0;5;1;A;20230021;08/05/2023 15:28:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;58,4;1,75;56,65;5,67;53,56;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
3943;0;5;1;A;20230022;10/05/2023 12:34:00;54;REFF;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;12;0,36;11,64;2,44;12,28;A20597464;123123;02/05/2023 0:00:00;0;;;0;;0;
3944;0;5;1;A;20230023;10/05/2023 13:02:00;59;;200459;ENTIDAD EXTERNA - ALEMANIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;100;0;100;0;100;888555;;01/01/1899 0:00:00;0;;;0;;0;
3947;3;4;1;A;108;11/05/2023 13:30:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;15;0;15;3,15;17,85;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3948;0;5;1;A;20230024;11/05/2023 13:33:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;15;0;15;3,15;17,85;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3949;0;4;1;A;109;11/05/2023 13:36:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;15;0;15;3,15;17,85;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3951;0;6;1;A;385;11/05/2023 17:27:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;1600;0;1600;336;1936;;123456;10/03/2023 0:00:00;0;;;0;;0;
3952;0;6;1;A;386;11/05/2023 17:28:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;2500;0;2500;525;3025;;654321;10/03/2023 0:00:00;0;;;0;;0;
3953;0;6;1;A;387;11/05/2023 17:29:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;2222;0;2222;466,62;2688,62;;555555;10/03/2023 0:00:00;0;;;0;;0;
3954;0;6;1;A;388;11/05/2023 17:30:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;2222;0;2222;466,62;2688,62;;123456;10/03/2023 0:00:00;0;;;0;;0;
3955;0;6;1;A;389;11/05/2023 17:36:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;2500;0;2500;525;3025;;775;10/03/2023 0:00:00;0;;;0;;0;
3956;0;6;1;A;390;11/05/2023 17:37:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;756;0;756;158,76;914,76;;152;10/03/2023 0:00:00;0;;;0;;0;
3957;0;6;1;A;391;11/05/2023 17:38:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;756;0;756;158,76;914,76;;555555;10/03/2023 0:00:00;0;;;0;;0;
3958;3;4;1;A;110;12/05/2023 9:25:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;2508;0;2508;0;2508;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
3960;0;5;1;A;20230025;12/05/2023 10:03:00;54;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;64,9;0;64,9;0;64,9;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
3968;6;5;1;A;20230026;12/05/2023 16:54:00;59;;200460;ENTIDAD FRANCIA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;96;0;96;0;96;78523695Q;;01/01/1899 0:00:00;0;;;0;;0;
3970;0;6;1;GS;17;16/05/2023 9:33:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;100;0;100;0;100;;;01/01/1899 0:00:00;0;;;0;;0;
3971;3;4;1;A;111;16/05/2023 9:41:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;38,5;0;38,5;6,64;44,37;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3972;3;4;1;A;112;16/05/2023 9:42:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;-8,5;0;-8,5;-0,34;-8,67;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3973;0;5;1;A;20230027;16/05/2023 0:00:00;25229;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;30;0;30;6,3;35,7;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3984;0;4;1;A;113;16/05/2023 12:12:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;5,25;29,75;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3985;0;4;1;A;114;17/05/2023 12:12:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;30;0;30;6,3;35,7;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3986;0;4;1;A;115;16/05/2023 12:16:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;50;0;50;5;54;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3987;0;4;1;A;116;16/05/2023 12:20:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;2,5;27;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3988;0;4;1;A;117;17/05/2023 12:17:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;32;0;32;3,2;34,56;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3989;0;4;1;A;118;18/05/2023 12:18:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;27;0;27;2,7;29,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
3997;3;4;1;A;119;16/05/2023 16:36:00;59;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;70;0;70;0;70;87654321X;;01/01/1899 0:00:00;0;;;0;;0;
3998;0;5;1;A;20230028;16/05/2023 16:37:00;59;;25261;Cristian Sánchez;1;CONTADO;2;30 DIAS;70;0;70;0;70;87654321X;123456;01/01/1899 0:00:00;0;;;0;;0;
3999;0;4;1;A;120;17/05/2023 9:51:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;500;0;500;50;540;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4002;2;2;1;A;20230039;18/05/2023 17:21:00;25265;NROS SERIE;25241;MANUEL GONZALEZ;3;DOMICILIACION LA CAIXA;2;30 DIAS;30;0;30;6,3;36,3;B12345678;;01/01/1899 0:00:00;0;;;0;;0;
4003;0;4;1;A;121;18/05/2023 17:24:25;25265;NROS SERIE;25241;MANUEL GONZALEZ;3;DOMICILIACION LA CAIXA;2;30 DIAS;15;0;15;3,15;18,15;B12345678;;01/01/1899 0:00:00;0;;;0;;0;
4005;2;2;1;A;20230040;22/05/2023 15:29:00;54;descuentos;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;55,29;0;55,29;11,61;66,9;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4006;0;2;1;A;20230041;22/05/2023 15:35:00;54;descuentos;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;55,29;0;55,29;11,61;66,9;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4008;5;2;1;A;20230042;23/05/2023 14:58:00;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;120;12;108;10,44;118,44;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4009;2;2;1;A;20230043;24/05/2023 9:10:00;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;180;18;162;6,48;168,48;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4010;3;4;1;A;122;24/05/2023 9:11:54;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;180;18;162;6,48;168,48;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4011;2;2;1;A;20230044;24/05/2023 9:14:00;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;90;9;81;3,24;84,24;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4012;3;4;1;A;123;24/05/2023 9:15:02;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;90;9;81;3,24;84,24;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4013;3;4;1;A;124;24/05/2023 9:15:00;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;45;4,5;40,5;1,62;42,12;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4014;2;2;1;a;20230045;24/05/2023 10:37:00;50;;101;Ferretería Real;1;CONTADO;2;30 DIAS;100;0;100;4;102;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4015;0;6;1;A;392;25/05/2023 16:11:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;89,63;0;89,63;18,8223;108,4523;;;01/01/1899 0:00:00;0;;;0;;0;
4016;0;6;1;GS;3183;25/05/2023 17:26:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;52;0;52;0;52;;;01/01/1899 0:00:00;0;;;0;;0;
4018;3;4;1;a;125;26/05/2023 11:08:00;50;;101;Ferretería Real;1;CONTADO;2;30 DIAS;100;0;100;4;102;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4019;0;5;1;a;20230029;26/05/2023 11:09:00;50;;101;Ferretería Real;1;CONTADO;2;30 DIAS;100;0;100;4;102;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4020;0;5;1;A;20230030;26/05/2023 0:00:00;109;;25265;MICA;0;FORMA DEFECTO;0;FORMA DEFECTO;2069;206,9;1862,1;208,206;2070,306;12412121X;PRUEBA;28/11/2022 0:00:00;0;;;0;;0;
4022;0;6;1;GS;3184;29/05/2023 10:31:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;52;0;52;0;52;;;01/01/1899 0:00:00;0;;;0;;0;
4023;0;6;1;GS;3185;29/05/2023 10:31:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;100;0;100;0;100;;;01/01/1899 0:00:00;0;;;0;;0;
4024;0;6;1;GS;3186;29/05/2023 10:31:00;50;nomina;25228;Anton;3;DOMICILIACION LA CAIXA;1;A LA VISTA;1500;0;1500;0;1500;99888777F;5555;01/01/1899 0:00:00;0;;;0;;0;
4026;5;2;25215;A;1;29/05/2023 14:40:00;50;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;60126;0;60126;2412,86;53519,96;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
4028;0;4;25215;A;1;29/05/2023 14:43:00;50;;25211;GerMater;3;DOMICILIACION LA CAIXA;2;30 DIAS;60126;0;60126;2412,86;53519,96;B33666547;;01/01/1899 0:00:00;0;;;0;;0;
4133;8;1;1;A;10;05/06/2023 12:48:00;59;;101;Ferretería Real;3;DOMICILIACION LA CAIXA;1;A LA VISTA;30581,35;0;30581,35;0;30581,35;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4134;5;2;1;A;20230046;05/06/2023 12:57:00;59;;101;Ferretería Real;3;DOMICILIACION LA CAIXA;1;A LA VISTA;30375,8;0;30375,8;0;30375,8;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4135;0;6;1;GS;3187;05/06/2023 16:19:00;50;;25219;SerAgua;3;DOMICILIACION LA CAIXA;1;A LA VISTA;85;0;85;17,85;102,85;A03221325;;01/01/1899 0:00:00;0;;;0;;0;
4136;2;2;1;a;20230047;05/06/2023 16:53:00;50;;101;Ferretería Real;1;CONTADO;2;30 DIAS;2;0;2;0,08;2,08;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4254;0;6;1;A;393;01/06/2023 9:32:00;25240;vencimientos;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;200;0;200;0;200;;;01/06/2023 0:00:00;0;;;0;;0;
4256;0;4;1;A;126;09/06/2023 12:28:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;31,98;0,96;31,02;6,51;32,73;A20597464;65465456;01/01/1899 0:00:00;0;;;0;;0;
4277;0;4;1;A;127;15/06/2023 9:21:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;2,5;27;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4278;0;6;1;A;394;16/06/2023 17:19:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;1000;0;1000;210;1060;;152589;10/03/2023 0:00:00;0;;;0;;0;
4279;6;6;1;A;395;16/06/2023 17:20:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;2;30 DIAS;1000;0;1000;210;1060;;987654;10/03/2023 0:00:00;0;;;0;;0;
4280;0;5;1;A;20230031;16/06/2023 17:23:00;54;REFF;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;12;0,36;11,64;2,44;12,28;A20597464;552255;02/05/2023 0:00:00;0;;;0;;0;
4281;0;6;1;A;396;16/06/2023 17:24:00;115;;200458;AMAZON EU SARL;3;DOMICILIACION LA CAIXA;1;A LA VISTA;213,2;0;213,2;0;213,2;;;14/10/2022 0:00:00;0;;;0;;0;
4287;5;2;1;A;20230048;19/06/2023 11:52:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;526,8;15,8;511;107,31;539,29;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
4289;0;6;1;A;397;19/06/2023 16:12:00;25240;;200455;REMUNERACIONES PENDIENTES DE TRABAJADORES (NOMINA);5;DOMICILIACION SANTANDER;1;A LA VISTA;96;0;96;20,16;116,16;;;01/01/1899 0:00:00;0;;;0;;0;
4290;0;6;1;A;398;19/06/2023 16:13:00;25240;;200457;SEGURIDAD SOCIAL ;5;DOMICILIACION SANTANDER;2;30 DIAS;96;0;96;20,16;116,16;;;01/01/1899 0:00:00;0;;;0;;0;
4291;0;6;1;GS;3188;19/06/2023 16:14:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;96;0;96;0;96;;;01/01/1899 0:00:00;0;;;0;;0;
4292;0;6;1;GS;3189;19/06/2023 16:14:00;25240;;200456;HACIENDA PUBLICA RETENCION DE TRABAJADORES;5;DOMICILIACION SANTANDER;5;90 DIAS;96;0;96;0;96;;2536;01/01/1899 0:00:00;0;;;0;;0;
4294;0;4;1;A;128;19/06/2023 16:31:21;25240;;25265;MICA;3;DOMICILIACION LA CAIXA;1;A LA VISTA;40;4;36;7,56;43,56;12412121X;;01/01/1899 0:00:00;0;;;0;;0;
4295;0;4;1;A;129;19/06/2023 16:31:52;59;;101;Ferretería Real;3;DOMICILIACION LA CAIXA;1;A LA VISTA;2260;0;2260;0;2260;B33555214;;01/01/1899 0:00:00;0;;;0;;0;
4297;3;4;1;A;130;19/06/2023 16:40:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;0;0;0;0;0;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
4306;2;4;1;A;131;21/06/2023 15:15:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;55;0;55;5,5;59,4;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4317;3;4;1;A;132;20/06/2023 11:55:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;2,5;27;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4323;6;5;1;A;20230032;22/06/2023 12:04:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;2,5;27;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4326;0;5;1;A;20230033;22/06/2023 13:08:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;0;0;0;0;0;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
4328;6;6;1;A;399;23/06/2023 11:56:00;25240;;200457;SEGURIDAD SOCIAL ;5;DOMICILIACION SANTANDER;2;30 DIAS;150;0;150;31,5;181,5;;45678;01/01/1899 0:00:00;0;;;0;;0;
4333;0;4;1;A;133;26/06/2023 13:54:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;2;0,06;1,94;0,08;1,72;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
4334;0;2;1;R;1;26/06/2023 15:54:00;54;o;1;ServiPrueba;3;DOMICILIACION LA CAIXA;1;A LA VISTA;0;0;0;0;0;B66555885;;01/01/1899 0:00:00;0;;;0;;0;
4345;0;6;1;GS;3190;29/06/2023 9:46:00;25240;;200455;REMUNERACIONES PENDIENTES DE TRABAJADORES (NOMINA);5;DOMICILIACION SANTANDER;1;A LA VISTA;1710;0;1710;0;1710;;;01/01/1899 0:00:00;0;;;0;;0;
4346;2;2;1;A;20230049;29/06/2023 16:00:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;554,5;0;554,5;114,75;658,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4347;0;4;1;A;134;29/06/2023 16:01:21;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;240;0;240;50,4;285,6;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4348;5;2;1;A;20230050;29/06/2023 16:05:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;554,5;0;554,5;114,75;658,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4350;2;2;1;A;20230051;29/06/2023 16:06:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;554,5;0;554,5;114,75;658,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4351;0;4;1;A;136;29/06/2023 16:07:01;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;4;0;4;0,16;4,08;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4353;2;2;1;A;20230052;29/06/2023 16:10:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;554,5;0;554,5;114,75;658,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4354;3;4;1;A;137;29/06/2023 16:10:20;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;360;0;360;75,6;428,4;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4355;2;2;1;A;20230053;29/06/2023 16:31:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;554,5;0;554,5;114,75;658,16;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4356;0;4;1;A;138;29/06/2023 16:31:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;6;0;6;0,24;6,12;78945612K;123456;01/01/1899 0:00:00;0;;;0;;0;
4362;0;5;1;A;20230034;05/07/2023 8:36:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;360;0;360;75,6;428,4;78945612K;123456;01/01/1899 0:00:00;0;;;0;;0;
4365;5;2;1;A;20230054;12/07/2023 9:27:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;25;0;25;4,91;29,41;78945612K;;01/01/1899 0:00:00;0;;;0;;0;
4366;0;4;1;A;139;12/07/2023 9:28:00;54;;25257;jaimito;4;TRANSFERENCIA LA CAIXA;1;A LA VISTA;2;0;2;0,08;2,04;78945612K;123456;01/01/1899 0:00:00;0;;;0;;0;
4368;6;6;1;GS;3191;13/07/2023 9:11:00;25240;;200455;REMUNERACIONES PENDIENTES DE TRABAJADORES (NOMINA);5;DOMICILIACION SANTANDER;1;A LA VISTA;500;0;500;0;500;;;01/01/1899 0:00:00;0;;;0;;0;
4398;5;2;1;A;20230055;18/07/2023 14:38:00;54;;25255;SALDAÑA;3;DOMICILIACION LA CAIXA;6;120 DIAS;500;15;485;48,5;458,5;A20597464;;01/01/1899 0:00:00;0;;;0;;0;
